creature_id,common_name,exclusion_reason
c24cec36-6e3e-581c-ba62-12a7f2545fd9,,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identity is incomplete; no identification trait transcription
c2b5f139-aa3f-5096-8c70-c56fbaba8bdf,Peacock Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c2f6069c-8451-5d23-a4fb-1d556abcc907,Blackwedge Tuskfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c3335449-ca92-5b8b-acac-1f112e4d3d0f,Dusky Wormfish,eligible but outside the deterministic 40-record starter-pack limit
c345a1fe-a233-5c79-bfc7-1923b1b43b60,Pacific Sailfin Tang,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c3937d91-8158-5379-bc35-1e53584f3bd1,Tiger Cardinalfish,eligible but outside the deterministic 40-record starter-pack limit
c3ce0232-7d69-5fd9-b9cc-1cfdf3106acb,Long-jawed Moray,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c3d73387-fd24-5bac-ba2c-4a740966e03c,Tennent's Surgeonfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high
c3d9d1ca-8c2e-55b9-bce5-691e23592c5f,Crown Toadfish,identity confidence is below the starter-pack threshold
c3f85ee6-9c42-5aea-810e-dab98bcafb09,Ocellated Pygmy Angelfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c3fcbce4-797e-5753-b18e-1681b1db8570,Golden Anthias,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c424bd47-1dfb-5f7f-8d39-074a4a83e978,Scalefin Anthias,account transcription confidence is not high
c4297488-0a9f-5834-b2b1-252884d3522d,Skinspot Dwarfgoby,eligible but outside the deterministic 40-record starter-pack limit
c4324fdc-688d-5da3-9fa0-5a3e4c6c4864,Ringtail Surgeonfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c4332c44-4b8e-50d7-b792-7174fb600089,Longfin Waspfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c44863c9-df65-5fa8-a95a-2bb334095509,Ear-spot Pygmygoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c4d659ee-1f40-53e5-9119-a869c50208d9,Golden-striped Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c51a3ea1-4c82-58da-8fcf-b0fde5a62fa3,Bluefin Trevally Jack,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c54b8b1f-6144-5089-ad46-e46305b5a49a,Fourspot Butterflyfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c56fde9c-d351-53c6-96de-9d2357b1ca21,Sixbar Wormfish,identity confidence is below the starter-pack threshold; no identification trait transcription
c5a295e1-e2cc-5b7d-ad66-b5008282d334,Barred Moray,eligible but outside the deterministic 40-record starter-pack limit
c5c35e73-5a99-5868-bb94-81fa7c2a8a89,White-spotted Puffer,eligible but outside the deterministic 40-record starter-pack limit
c5e913b9-9045-595e-a56b-a05934265699,Blue-speckled Shrimpgoby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c5eae180-88b5-5552-86c5-b015b4c8550b,Goldbelly Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c66911bb-4da3-5aba-8896-86ce06165600,Bridled Monocle Bream,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c6cfd10c-b520-509e-a9cc-c654b924ca8a,Elongate Oyster Blenny,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c6feeed6-b698-5ec1-bbdb-4649e3d5d1fb,Redfin Butterflyfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c70d97ae-cd42-5b22-ae93-5fb6f6c5e813,Meyer's Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c77a01f9-268f-5c1d-bb93-d747f3cf79f6,Australian Gregory,identity confidence is below the starter-pack threshold
c77cf8a8-7042-50a8-a667-392ffd8c3cbc,Weedy Surge Wormfish,eligible but outside the deterministic 40-record starter-pack limit
c786a3e4-c615-50fc-8f65-02093193aacf,Blackbelly Pygmygoby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c7b6a066-f9e2-5f02-a0ab-59cf84c9083a,Semicircle Angelfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c7cdf08a-925a-5ed1-b85d-8fafa0bd1d2c,Barred Flagtail,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c7d77e9a-9578-589b-bf4b-22be6121e46b,Halfmoon Triggerfish,eligible but outside the deterministic 40-record starter-pack limit
c7ea7b83-6de6-59b4-8fbb-a3d1992fa4b1,Copper Sweeper,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c7fead4e-82c9-5b2b-8b5b-445db20a3f6a,Roughsnout Ghost Pipefish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c81bb963-962f-5185-a457-54e55c6ddc14,Black Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c848aab0-ef51-549b-995f-146a6e3813a5,Lagoon Damsel,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c87fdec5-fdd0-5917-a1c8-c5e09f883499,Japanese Filefish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c896ec0a-c77e-5756-bbc2-5495826db3a7,Silverstreak Anthias,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c8ba8709-708e-5fba-bbdc-33b570b5a81f,Paddle-flap Scorpionfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c8bfa1eb-87db-5103-af93-06adb4c97211,Spottail Coris,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c8c1235d-283f-56c7-be3b-b4d0cfaf5e87,Goldbar Sand Diver,eligible but outside the deterministic 40-record starter-pack limit
c8d75845-81ac-5794-80ca-75975fd369c7,Rosy Goatfish,identity confidence is below the starter-pack threshold
c916c581-d440-53dc-84f3-82f5f9af7d49,Gorgeous Shrimpgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c92cdcb4-62ed-5c93-9e52-9d8dbdb1134c,White-lined Blenny,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c939e05e-b24b-5f1c-9538-227a8446f4e0,False Threespot Cardinalfish,eligible but outside the deterministic 40-record starter-pack limit
c94d6133-967a-50ae-88cf-9b0b33eb2d2c,Onespot Demoiselle,account transcription confidence is not high
c95d42dc-fe74-565e-9b01-bef6e78f4f57,Leopard Coral Grouper,eligible but outside the deterministic 40-record starter-pack limit
c9670ac7-2e6b-5b62-b4b6-e80c7c723215,Orangespotted Goby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
c9812414-91f9-5969-982c-0bbff8c5b1df,Chocolate Grouper,eligible but outside the deterministic 40-record starter-pack limit
c99eef11-e052-5dd4-99ca-0e9e7a4e980a,Redback Ring Wormfish,identity confidence is below the starter-pack threshold
c9adaaba-1736-5217-909f-09e6c2d45f89,Hartzfeld’s Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
c9d72d7b-3fb3-51e0-a77d-71f200cc3f34,Orange Anemonefish,account transcription confidence is not high; no identification trait transcription
c9f770fe-6804-596d-a14d-4d42fcc81d8b,Twinstripe Fusilier,identity confidence is below the starter-pack threshold
ca044660-d1a4-596c-8d7f-96da7d1d292e,Dotted Butterflyfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
ca2342da-d2fe-503c-9232-83315b7ec9a8,Red Emperor,eligible but outside the deterministic 40-record starter-pack limit
ca4c4ea3-fd55-50b6-b4f2-d9decdab8473,Shadow Goby,no identification trait transcription
ca91e119-1820-5f09-99c1-eb1f422e34f1,,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identity is incomplete; identification traits are not high-confidence transcriptions
cad0b06b-183d-5822-a574-c6453e9227ec,Sphynx Goby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
cb0389f0-c3fe-5dda-bd3d-476b2f7249ee,Yellowmouth Cardinalfish,identity confidence is below the starter-pack threshold
cb42cf5b-120e-5733-9dd4-5dce9a119160,Yawaiian Bristletooth,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
cb58722e-00ea-59e6-87d2-927674ba66b3,Saddleback Hogfish,identity confidence is below the starter-pack threshold
cb635aff-baf7-5198-a150-feb4f04f904d,Crescent Wormfish,identity confidence is below the starter-pack threshold; no identification trait transcription
cb7d0a9f-ce52-5229-b1a5-46dd18934983,Latticed Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
cba847ac-3dcb-5a24-b006-0a2c15e0b0ca,Three-blotch Wormfish,identity confidence is below the starter-pack threshold
cbd08a89-c4c6-50cc-aaa1-5c0a6184951f,Kuiter's Demoiselle,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
cbe71b88-8fa3-5770-993f-aa7a92b54b83,Harlequin Tuskfish,no identification trait transcription
cc20140c-e905-5074-8b2e-7cedac96c93a,Yellowtail False Fusilier,identity confidence is below the starter-pack threshold
cc6878fc-d324-5ffa-bb0f-a73f7640a96a,Striped Whiptail,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
cc9a1d20-3312-54ee-87d2-b04820427292,Orangespine Unicornfish,account transcription confidence is not high
ccf970f6-bd78-5ed1-8364-e27a5a54e3fa,Whitestreaked Grouper,eligible but outside the deterministic 40-record starter-pack limit
cd0c51f1-b075-5b35-a11e-605c5f4b339f,Ilkfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
cd0e19a3-0273-5b68-9719-d607aa8a7e4e,Blueback Damsel,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
cd423477-2b9b-554e-9818-664eb46dd4dd,Masked Moray,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
cd6ef643-d050-53f7-a815-c54df420e16b,Twospot Slender Hogfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
cd80008b-cbca-5cc5-9826-a8d49c5a4270,Highfin Shrimpgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
cd86a884-dec5-5dbc-97b7-276ea41ebc25,Monofin Dartfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
cd87b01d-c812-53c0-8d66-9a9706d4bc41,Wedgespot Damsel,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
cdbc6f03-86f2-5960-a21e-36875f9fd47e,Striped Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
ce1a082d-c11e-5669-ad9e-051fd6fd763a,Yellowtail Tubelip Wormfish,eligible but outside the deterministic 40-record starter-pack limit
ce3878f4-d52a-5bf0-be64-685966442643,Starck's Demoiselle,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
ce4075d1-87af-5d3f-86aa-8abea5a6f0ce,Robust Ribbongoby,no identification trait transcription
ce4fb4a5-400a-5df6-a564-6209fb322131,Largespined Glassfish,eligible but outside the deterministic 40-record starter-pack limit
ce88cb94-3966-591b-93ff-f296b7d62a6e,Curious Wormfish,eligible but outside the deterministic 40-record starter-pack limit
ce8eb9e0-8bbe-5358-bd28-9d2d80d02b49,Arabian Monocle Bream,identity confidence is below the starter-pack threshold
ceb10510-41b3-57ad-97d0-b2030f268137,Star Puffer,account transcription confidence is not high
ceba8f13-3230-5a4f-ad2f-b20b90578ba9,[win Fangblenny,account transcription confidence is not high; identification traits are not high-confidence transcriptions
cee4bdd1-330d-52db-a516-fcd8a4cd61ba,Faintbanded Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
cef722c3-3ee4-562f-8d80-3a5ce0a1da4e,Black-banded Demoiselle,account transcription confidence is not high; no identification trait transcription
cef76ddd-4a80-52cf-b168-7a87876ae243,Reef-flat Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
cf7ea288-d448-52f2-8e2b-fe08d17bdb4c,Common Seahorse,eligible but outside the deterministic 40-record starter-pack limit
cfbceb23-6b79-5e94-9421-898416d27761,Komodo Damsel,identity confidence is below the starter-pack threshold; no identification trait transcription
cfd3ef71-c1a2-536b-91ea-c3c224cb0b34,Whitemouth Moray,identity confidence is below the starter-pack threshold
d022ddd2-e41c-50aa-a18a-b80c2c87a421,Palenose Parrotfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d062ca81-c418-5866-8b8e-2fc844a82602,Olive Anthias,account transcription confidence is not high
d0d1a86a-5291-5a7c-88ff-9a4f3327fb9f,Ruby Cardinalfish,eligible but outside the deterministic 40-record starter-pack limit
d0d3c6a3-6822-5fda-a336-591392eb2722,Yellowtail Blenny,eligible but outside the deterministic 40-record starter-pack limit
d0d75a40-d5d5-5500-88de-551f29847498,Bicolor Cleaner Wormfish,eligible but outside the deterministic 40-record starter-pack limit
d0fa447c-6948-51c9-bddf-be2228dc016f,Bearded Dottyback,eligible but outside the deterministic 40-record starter-pack limit
d11e2dd9-cd35-5dd0-9134-07c592d061fd,Jewelled Blenny,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
d140620a-7d95-50a6-aaff-5cd30cbde260,White-tailed Dottyback,eligible but outside the deterministic 40-record starter-pack limit
d1aba322-b41c-5448-ad4a-2b5fefad6d22,Canine Goby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d20d6d95-786e-56d7-ab2f-9086def71fe3,Smallspine Turretfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d2214e51-cbab-5552-adbd-173d6d88ca7d,Tripletail Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
d2361509-272d-5cff-bf2b-07ff4e96c330,Ringed Pipefish,identity confidence is below the starter-pack threshold
d2426c10-6f84-5cea-b0d5-9d119502ba16,Painted Scorpionfish,identity confidence is below the starter-pack threshold
d279f87c-6853-5d85-afc4-7274b314ae50,Blue-green Chromis,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d2825778-21a1-58c7-b2f5-c32ba32d3bc5,Tasselled Wobbegong,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
d2a07a1c-c9a9-5008-859a-a96dd9d1f25b,Manylined Cardinalfish,eligible but outside the deterministic 40-record starter-pack limit
d2b37ed9-9fb4-5b7f-bde1-d13b8e3aa5c3,Twospot Demoiselle,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d2b7404c-df37-5067-a8e4-e24992358dfb,Blackline Shrimpgoby,eligible but outside the deterministic 40-record starter-pack limit
d3034aa0-2a04-56a2-bd6c-9f5d0056f824,Blue-lined Surgeonfish,identity confidence is below the starter-pack threshold
d3243eb5-2b1c-584f-bf5d-7f6d98dec0a5,Princess Anthias,eligible but outside the deterministic 40-record starter-pack limit
d32455d7-c91b-5471-b5b5-fd88622b3a6b,Yellow-dotted Butterflyfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d34cc899-bef3-59ee-8259-e876e67d8e47,Fivestripe Wormfish,identity confidence is below the starter-pack threshold
d385c20d-61b1-5a70-9a45-a5e1b99613cd,Blacktip Grouper,account transcription confidence is not high
d3d234a0-91d0-53bc-b35b-22fee1e8fd96,Midget Chromis,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
d3de7074-504c-52c4-95d0-453b6dd8cde0,Gelatinous Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d3e4bf55-baee-5678-89bc-c6f3f205e839,Crescent-tail Bigeye,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d3eb361d-82cb-5321-88b0-92fa744eeb3c,Nest Australian Butterflyfish,identity confidence is below the starter-pack threshold
d441958b-a1e3-51b4-8e0b-b5d25ba25295,Blackbarred Razorfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; no identification trait transcription
d4673278-c589-50f3-ae59-91627ec9d843,Bluestripe Pipefish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
d474b044-d582-572b-8862-132f38c30352,Pearly Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d5553b11-8b22-5531-accc-cc6de9add6bc,Larval Cardinalfish,eligible but outside the deterministic 40-record starter-pack limit
d5571da5-36f5-5e47-a290-cc37c603b0cb,Crescent-banded Grunter,eligible but outside the deterministic 40-record starter-pack limit
d582fb16-98f1-55bb-916d-03ccfccb5e75,Regal Angelfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d59daffc-7e0c-5431-9082-5d0a2fa6e274,Fourstripe Blenny,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d5bc0a0c-314f-512d-8606-6763e68b333b,Melasma Pygmygoby,no identification trait transcription
d5e3533a-01c1-5082-bfb0-6337b6331656,Redfin Anthias,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d6236911-480c-5612-a473-a7872f19838c,Barrier Reef Anemonefish,account transcription confidence is not high
d6564d22-356c-5c1b-862e-9b9a61dd4212,Ringtail Wormfish,identity confidence is below the starter-pack threshold
d65e3d8c-3b7e-53f0-891a-9e0c408c7028,Phantom Bannerfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d66dabb2-38ba-51c1-9bf2-f85d0181697f,Short-whiskered Goby,eligible but outside the deterministic 40-record starter-pack limit
d66dcab5-ea2e-5120-9423-99c606717c28,Purple Tilefish,identity confidence is below the starter-pack threshold
d681dc63-720b-55ae-af88-433aca2dc8a4,Highfin Parrotfish,eligible but outside the deterministic 40-record starter-pack limit
d682a732-a012-599f-8084-05706c3ef504,Painted Stingfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d6d03c12-6341-5f25-a95f-ae2b409ae45b,Topsail Dragonet,eligible but outside the deterministic 40-record starter-pack limit
d71635cb-ed1e-5bac-9465-2dc75520ebd9,Black-banded Flathead,eligible but outside the deterministic 40-record starter-pack limit
d72d7e2b-761e-5180-8c2a-64717ee96200,Delicate Blenny,eligible but outside the deterministic 40-record starter-pack limit
d7814301-7430-5f61-a096-40cb06d773ac,Comical Blenny,eligible but outside the deterministic 40-record starter-pack limit
d78c432a-0f21-52a8-8259-299ac77aa5fb,Silverspot Shrimpgoby,identity confidence is below the starter-pack threshold
d7c42740-e6ee-51fa-b70d-797a9d76c1a7,Chlupaty's Tilefish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
d83a4b0b-7d37-5032-b7bf-e4f3e8078ce8,Blacktip Silver Biddy,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d84d0c67-6450-5fcd-b4b6-082a0ac2db13,Lined Chromis,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d859dc09-8a49-586d-b8b0-e4327b3b2200,Small-spotted Dart,identity confidence is below the starter-pack threshold
d8672e57-58d4-5216-afcb-bb299bc7bfb1,Black-eared Wormfish,eligible but outside the deterministic 40-record starter-pack limit
d8c2c07a-6362-5b30-a30d-c6bb502614e4,Andaman Mimic Filefish,identity confidence is below the starter-pack threshold; identification traits are not high-confidence transcriptions
d8dfc9fa-b95d-5a38-8dc1-66ecd6c1fcca,Peacock Razorfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d8e05a1e-758d-55ad-b221-136480bea362,Indian Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
d8e3e997-844b-55bb-b289-e1826b907ad7,Bicolor Goatfish,identity confidence is below the starter-pack threshold; no identification trait transcription
d8f0f50e-3ef1-5979-9577-f9c2e4dd22a5,Tailspot Squirrelfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
d9198bdc-de89-5ce5-b844-5a09c5eb9fc5,Pinjalo Snapper,identity confidence is below the starter-pack threshold
d9358f07-ff19-5145-9b57-33af271b9891,Pastel-Green Wrasse,account transcription confidence is not high; identification traits are not high-confidence transcriptions
d9b762b3-22fd-5504-9a7e-14365e7d2a65,Exquisite Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
d9da6112-f69d-5171-b50c-a57d50a40d84,Splendid \dierfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
da121025-ee5c-5c49-b6e7-a2bd0e989364,Midas Blenny,account transcription confidence is not high
da1bf0b1-6735-528c-b8bc-d4d131ba7536,Bluelined Grouper,account transcription confidence is not high
da1e2342-481c-5f18-83ba-c49f12195024,Choat's Wormfish,eligible but outside the deterministic 40-record starter-pack limit
da2e4523-5cb9-5ab7-808e-2e5f625dfcf0,Nebulous Wormfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
da4b3738-fc0b-5f51-93e1-4a191ac36c26,Barred Snake Moray,eligible but outside the deterministic 40-record starter-pack limit
da5d88c3-44dd-5e4e-b709-a85fd6277a20,Red-barred Sandperch,identity confidence is below the starter-pack threshold
db29fd95-4cd1-54b5-8433-7ca5d993b646,Robust Ghost Pipefish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
db3970de-ac4c-55e9-8990-d9b6b5592f05,Spotless Cardinalfish,identity confidence is below the starter-pack threshold; no identification trait transcription
db3f6900-eb2c-5401-8ee6-fa22d9fee50b,,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identity is incomplete; no identification trait transcription
db718bee-d388-5f21-8737-74eafe9b2824,Moyer's Dragonet,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
db9e486f-ee6e-5b4d-bc7d-13c6a5f20315,Tailspot Blenny,eligible but outside the deterministic 40-record starter-pack limit
dbb2f628-45f6-50fc-a80b-eda363065102,Enigmatic Moray,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
dbdc05f5-8caa-5647-b256-e3f8ab249254,Yellowfin Surgeonfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
dc0a196c-63da-51e3-bed2-f932f86222d2,Marquesan Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
dc35c126-2dfb-5ef3-ab19-df298bb79ba1,Longfin Spadefish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
dc422836-1556-5bed-bd16-52f7b30fb5b8,Brick \dierfish,eligible but outside the deterministic 40-record starter-pack limit
dcc3a51e-5f01-5934-8938-ee6d60b9ec3d,Keyhole Angelfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
dcede37f-54e9-5e70-86ec-89419fea87e9,Wedgetail Triggerfish,eligible but outside the deterministic 40-record starter-pack limit
dd13167c-1ea0-52d0-ab09-dd3e0e80fd30,Wedge-tailed Wormfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
dd2f3443-0ea0-5857-ab10-0e75bf2904b0,Indo-Pacific Sergeant,account transcription confidence is not high; identification traits are not high-confidence transcriptions
dd4eb370-b4a1-5819-ad88-5a6665bfabce,Pygmy Lionfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
dd55dd5f-8a17-5291-aeac-6118b9d7b167,Conspicuous Angelfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
dd82240b-fe78-53f2-84c2-c8afba1c1500,Johnston Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
dda8964b-4ae3-56f3-9a58-94d74137182f,Striped Catfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
de4b1e29-c522-54a6-aa35-0c66a0feac61,Pygmy Seahorse,identity confidence is below the starter-pack threshold; account transcription confidence is not high
de64ccca-726f-5143-9c66-5ef16dbb2467,Little Sand Dragonet,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
ded990cc-3044-5f31-98d4-d388267b0167,Black Triggerfish,eligible but outside the deterministic 40-record starter-pack limit
dee56a80-8a7d-5ed3-8473-90dd9e8db7ee,Longfin Emperor,eligible but outside the deterministic 40-record starter-pack limit
def9e76f-3734-5471-9ec2-ab64a657122f,Twospot Lizardfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
df57dff8-1619-540c-b7d6-3121654cca34,Humphead Wormfish,eligible but outside the deterministic 40-record starter-pack limit
df8bd0a4-c933-5c45-81f3-6ebcc0f2a042,Puntang Goby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
df8f8b0d-7977-549c-87a1-dd66b45138df,Stocky Anthias,eligible but outside the deterministic 40-record starter-pack limit
dfb3a117-7bd4-59f2-94e3-e66b1453c720,Oblong Silver Biddy,eligible but outside the deterministic 40-record starter-pack limit
e0075899-d88a-54c9-a34f-38cde8c1d370,White-belted Angelfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e073dbe8-85dc-573c-bef9-524ee5c56b83,Fringelip Flathead,eligible but outside the deterministic 40-record starter-pack limit
e07f2652-674c-549e-a7b2-76a4a645f6dc,West Australian Chromis,account transcription confidence is not high; no identification trait transcription
e0980451-2ca8-568e-90ac-5b8b458c7452,Yellowfin Emperor,identity confidence is below the starter-pack threshold; account transcription confidence is not high; no identification trait transcription
e0a21650-1c07-5add-8f94-e8f194f60d3e,Humpbacked Cardinalfish,identity confidence is below the starter-pack threshold
e0e2fc60-65de-5a50-92c4-124aa7eaff73,Dendritic Jawfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e1c27448-b8b0-5b8c-a6c5-7eb45e55b52c,Shy Toadfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e1d2c7aa-aa90-5684-969d-4674ab666921,Weber's Chromis,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e1fd7e44-dc7c-5996-9834-47232bd4c128,Sailfin Dottyback,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e205c9bb-1e87-523b-ad31-7bd9c1a0f6c5,Crown Squirrelfish,identity confidence is below the starter-pack threshold
e2067c83-6703-5ab2-96c9-980b6c79f818,Crocodile Flathead,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e2623911-dcb7-585f-80b4-d914d2db0752,Carlson's Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e2bfe9be-8c8b-5338-83cb-b1b356a3511a,Raja Epaulette Sergeant,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e2ed2b6f-5416-5c22-92d5-3526cd178d11,Shorthead Fangblenny,account transcription confidence is not high; no identification trait transcription
e32de9fc-666a-58ab-bb93-3571b5ec8841,Yellow Crown Demoiselle,eligible but outside the deterministic 40-record starter-pack limit
e339fd91-9e0c-5fb4-9208-3164a4c339e0,Indian Redfin Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e37c56de-e0e1-5d7e-91f1-c7bca8632873,Samoan Pipefish,identity confidence is below the starter-pack threshold; identification traits are not high-confidence transcriptions
e3974038-c981-53df-90cf-58a884cfece3,Obliquebanded Cardinalfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e3abf15d-9e3f-5035-a434-888aec8201d6,Tangaroa Shrimpgoby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e3cc51c7-b477-56b8-8fcb-704677b362db,Japanese Flathead,eligible but outside the deterministic 40-record starter-pack limit
